CALENDAR_YEAR,LOCATION_ID,LOCATION,AGE_GROUP_PUBLIC,EXPERIENCING_HOMELESSNESS_CNT
2024,CA-502,Alameda County CoC,65+,990
2024,CA-502,Alameda County CoC,Under 18,2352
2024,CA-502,Alameda County CoC,Unknown,12
2024,CA-503,Sacramento County CoC,18-24,1204
2024,CA-503,Sacramento County CoC,25-34,1758
2024,CA-503,Sacramento County CoC,35-44,1978
2024,CA-503,Sacramento County CoC,45-54,1599
2024,CA-503,Sacramento County CoC,55-64,1618
2024,CA-503,Sacramento County CoC,65+,731
2024,CA-503,Sacramento County CoC,Under 18,4157
2024,CA-503,Sacramento County CoC,Unknown,*
2024,CA-504,Sonoma County CoC,18-24,268
2024,CA-504,Sonoma County CoC,25-34,471
2024,CA-504,Sonoma County CoC,35-44,579
2024,CA-504,Sonoma County CoC,45-54,534
2024,CA-504,Sonoma County CoC,55-64,588
2024,CA-504,Sonoma County CoC,65+,333
2024,CA-504,Sonoma County CoC,Invalid,*
2024,CA-504,Sonoma County CoC,Under 18,595
2024,CA-505,Contra Costa County CoC,18-24,643
2024,CA-505,Contra Costa County CoC,25-34,1104
2024,CA-505,Contra Costa County CoC,35-44,1238
2024,CA-505,Contra Costa County CoC,45-54,1008
2024,CA-505,Contra Costa County CoC,55-64,1350
2024,CA-505,Contra Costa County CoC,65+,901
2024,CA-505,Contra Costa County CoC,Under 18,1766
2024,CA-505,Contra Costa County CoC,Unknown,*
2024,CA-506,"Monterey, San Benito Counties CoC",18-24,336
2024,CA-506,"Monterey, San Benito Counties CoC",25-34,461
2024,CA-506,"Monterey, San Benito Counties CoC",35-44,523
2024,CA-506,"Monterey, San Benito Counties CoC",45-54,379
2024,CA-506,"Monterey, San Benito Counties CoC",55-64,337
2024,CA-506,"Monterey, San Benito Counties CoC",65+,189
2024,CA-506,"Monterey, San Benito Counties CoC",Invalid,*
2024,CA-506,"Monterey, San Benito Counties CoC",Under 18,948
2024,CA-506,"Monterey, San Benito Counties CoC",Unknown,12
2024,CA-507,Marin County CoC,18-24,101
2024,CA-507,Marin County CoC,25-34,234
2024,CA-507,Marin County CoC,35-44,268
2024,CA-507,Marin County CoC,45-54,214
2024,CA-507,Marin County CoC,55-64,257
2024,CA-507,Marin County CoC,65+,162
2024,CA-507,Marin County CoC,Under 18,418
2024,CA-507,Marin County CoC,Unknown,33
2024,CA-508,Santa Cruz County CoC,18-24,130
2024,CA-508,Santa Cruz County CoC,25-34,208
2024,CA-508,Santa Cruz County CoC,35-44,261
2024,CA-508,Santa Cruz County CoC,45-54,182
2024,CA-508,Santa Cruz County CoC,55-64,237
2024,CA-508,Santa Cruz County CoC,65+,177
2024,CA-508,Santa Cruz County CoC,Invalid,*
2024,CA-508,Santa Cruz County CoC,Under 18,534
2024,CA-508,Santa Cruz County CoC,Unknown,*
2024,CA-509,Mendocino County CoC,18-24,70
2024,CA-509,Mendocino County CoC,25-34,142
2024,CA-509,Mendocino County CoC,35-44,186
2024,CA-509,Mendocino County CoC,45-54,152
2024,CA-509,Mendocino County CoC,55-64,141
2024,CA-509,Mendocino County CoC,65+,76
2024,CA-509,Mendocino County CoC,Under 18,350
2024,CA-509,Mendocino County CoC,Unknown,*
2024,CA-510,Stanislaus County CoC,18-24,424
2024,CA-510,Stanislaus County CoC,25-34,788
2024,CA-510,Stanislaus County CoC,35-44,888
2024,CA-510,Stanislaus County CoC,45-54,699
2024,CA-510,Stanislaus County CoC,55-64,687
2024,CA-510,Stanislaus County CoC,65+,264
2024,CA-510,Stanislaus County CoC,Under 18,1426
2024,CA-510,Stanislaus County CoC,Unknown,*
2024,CA-511,San Joaquin County CoC,18-24,623
2024,CA-511,San Joaquin County CoC,25-34,1188
2024,CA-511,San Joaquin County CoC,35-44,1083
2024,CA-511,San Joaquin County CoC,45-54,696
2024,CA-511,San Joaquin County CoC,55-64,627
2024,CA-511,San Joaquin County CoC,65+,331
2024,CA-511,San Joaquin County CoC,Under 18,3647
2024,CA-511,San Joaquin County CoC,Unknown,*
2024,CA-512,San Mateo County CoC,18-24,305
2024,CA-512,San Mateo County CoC,25-34,719
2024,CA-512,San Mateo County CoC,35-44,818
2024,CA-512,San Mateo County CoC,45-54,650
2024,CA-512,San Mateo County CoC,55-64,667
2024,CA-512,San Mateo County CoC,65+,425
2024,CA-512,San Mateo County CoC,Under 18,1109
2024,CA-512,San Mateo County CoC,Unknown,22
2024,CA-513,"Kings, Tulare Counties CoC",18-24,400
2024,CA-513,"Kings, Tulare Counties CoC",25-34,791
2024,CA-513,"Kings, Tulare Counties CoC",35-44,948
2024,CA-513,"Kings, Tulare Counties CoC",45-54,691
2024,CA-513,"Kings, Tulare Counties CoC",55-64,492
2024,CA-513,"Kings, Tulare Counties CoC",65+,202
2024,CA-513,"Kings, Tulare Counties CoC",Under 18,1333
2024,CA-514,"Fresno, Madera Counties CoC",18-24,735
2024,CA-514,"Fresno, Madera Counties CoC",25-34,1768
2024,CA-514,"Fresno, Madera Counties CoC",35-44,2372
2024,CA-514,"Fresno, Madera Counties CoC",45-54,1959
2024,CA-514,"Fresno, Madera Counties CoC",55-64,1579
2024,CA-514,"Fresno, Madera Counties CoC",65+,551
2024,CA-514,"Fresno, Madera Counties CoC",Under 18,1704
2024,CA-514,"Fresno, Madera Counties CoC",Unknown,88
2024,CA-515,Placer County CoC,18-24,209
2024,CA-515,Placer County CoC,25-34,380
2024,CA-515,Placer County CoC,35-44,453
2024,CA-515,Placer County CoC,45-54,392
2024,CA-515,Placer County CoC,55-64,345
2024,CA-515,Placer County CoC,65+,169
2024,CA-515,Placer County CoC,Invalid,*
2024,CA-515,Placer County CoC,Under 18,339
2024,CA-515,Placer County CoC,Unknown,*
2024,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",18-24,165
2024,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",25-34,312
2024,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",35-44,430
2024,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",45-54,283
2024,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",55-64,280
2024,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",65+,153
2024,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Invalid,*
2024,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Under 18,669
2024,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Unknown,17
2024,CA-517,Napa County CoC,18-24,54
2024,CA-517,Napa County CoC,25-34,143
2024,CA-517,Napa County CoC,35-44,179
2024,CA-517,Napa County CoC,45-54,134
2024,CA-517,Napa County CoC,55-64,152
2024,CA-517,Napa County CoC,65+,60
2024,CA-517,Napa County CoC,Invalid,*
2024,CA-517,Napa County CoC,Under 18,216
2024,CA-517,Napa County CoC,Unknown,*
2024,CA-518,Solano County CoC,18-24,107
2024,CA-518,Solano County CoC,25-34,324
2024,CA-518,Solano County CoC,35-44,314
2024,CA-518,Solano County CoC,45-54,261
2024,CA-518,Solano County CoC,55-64,277
2024,CA-518,Solano County CoC,65+,144
2024,CA-518,Solano County CoC,Under 18,163
2024,CA-518,Solano County CoC,Unknown,*
2024,CA-519,Butte County CoC,18-24,366
2024,CA-519,Butte County CoC,25-34,791
2024,CA-519,Butte County CoC,35-44,1028
2024,CA-519,Butte County CoC,45-54,647
2024,CA-519,Butte County CoC,55-64,573
2024,CA-519,Butte County CoC,65+,285
2024,CA-519,Butte County CoC,Under 18,1451
2024,CA-519,Butte County CoC,Unknown,*
2024,CA-520,Merced County CoC,18-24,193
2024,CA-520,Merced County CoC,25-34,419
2024,CA-520,Merced County CoC,35-44,495
2024,CA-520,Merced County CoC,45-54,377
2024,CA-520,Merced County CoC,55-64,335
2024,CA-520,Merced County CoC,65+,164
2024,CA-520,Merced County CoC,Invalid,*
2024,CA-520,Merced County CoC,Under 18,628
2024,CA-521,Yolo County CoC,18-24,83
2024,CA-521,Yolo County CoC,25-34,122
2024,CA-521,Yolo County CoC,35-44,175
2024,CA-521,Yolo County CoC,45-54,129
2024,CA-521,Yolo County CoC,55-64,124
2024,CA-521,Yolo County CoC,65+,62
2024,CA-521,Yolo County CoC,Under 18,337
2024,CA-522,Humboldt County CoC,18-24,163
2024,CA-522,Humboldt County CoC,25-34,359
2024,CA-522,Humboldt County CoC,35-44,516
2024,CA-522,Humboldt County CoC,45-54,482
2024,CA-522,Humboldt County CoC,55-64,390
2024,CA-522,Humboldt County CoC,65+,179
2024,CA-522,Humboldt County CoC,Under 18,365
2024,CA-522,Humboldt County CoC,Unknown,*
2024,CA-523,"Colusa, Glenn, Trinity Counties CoC",18-24,29
2024,CA-523,"Colusa, Glenn, Trinity Counties CoC",25-34,68
2024,CA-523,"Colusa, Glenn, Trinity Counties CoC",35-44,61
2024,CA-523,"Colusa, Glenn, Trinity Counties CoC",45-54,48
2024,CA-523,"Colusa, Glenn, Trinity Counties CoC",55-64,33
2024,CA-523,"Colusa, Glenn, Trinity Counties CoC",65+,25
2024,CA-523,"Colusa, Glenn, Trinity Counties CoC",Under 18,202
2024,CA-523,"Colusa, Glenn, Trinity Counties CoC",Unknown,*
2024,CA-524,"Yuba, Sutter Counties CoC",18-24,141
2024,CA-524,"Yuba, Sutter Counties CoC",25-34,336
2024,CA-524,"Yuba, Sutter Counties CoC",35-44,424
2024,CA-524,"Yuba, Sutter Counties CoC",45-54,274
2024,CA-524,"Yuba, Sutter Counties CoC",55-64,256
2024,CA-524,"Yuba, Sutter Counties CoC",65+,120
2024,CA-524,"Yuba, Sutter Counties CoC",Invalid,*
2024,CA-524,"Yuba, Sutter Counties CoC",Under 18,752
2024,CA-525,El Dorado County CoC,18-24,47
2024,CA-525,El Dorado County CoC,25-34,59
2024,CA-525,El Dorado County CoC,35-44,81
2024,CA-525,El Dorado County CoC,45-54,62
2024,CA-525,El Dorado County CoC,55-64,105
2024,CA-525,El Dorado County CoC,65+,57
2024,CA-525,El Dorado County CoC,Under 18,119
2024,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",18-24,54
2024,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",25-34,102
2024,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",35-44,115
2024,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",45-54,112
2024,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",55-64,92
2024,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",65+,91
2024,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Under 18,260
2024,CA-527,Tehama County CoC,18-24,46
2024,CA-527,Tehama County CoC,25-34,94
2024,CA-527,Tehama County CoC,35-44,111
2024,CA-527,Tehama County CoC,45-54,105
2024,CA-527,Tehama County CoC,55-64,107
2024,CA-527,Tehama County CoC,65+,56
2024,CA-527,Tehama County CoC,Under 18,133
2024,CA-527,Tehama County CoC,Unknown,39
2024,CA-529,Lake County CoC,18-24,*
2024,CA-529,Lake County CoC,25-34,34
2024,CA-529,Lake County CoC,35-44,36
2024,CA-529,Lake County CoC,45-54,34
2024,CA-529,Lake County CoC,55-64,55
2024,CA-529,Lake County CoC,65+,19
2024,CA-529,Lake County CoC,Under 18,45
2024,CA-529,Lake County CoC,Unknown,*
2024,CA-530,"Alpine, Inyo, Mono Counties CoC",18-24,*
2024,CA-530,"Alpine, Inyo, Mono Counties CoC",25-34,*
2024,CA-530,"Alpine, Inyo, Mono Counties CoC",35-44,12
2024,CA-530,"Alpine, Inyo, Mono Counties CoC",45-54,*
2024,CA-530,"Alpine, Inyo, Mono Counties CoC",55-64,*
2024,CA-530,"Alpine, Inyo, Mono Counties CoC",65+,*
2024,CA-530,"Alpine, Inyo, Mono Counties CoC",Under 18,42
2024,CA-531,Nevada County CoC,18-24,64
2024,CA-531,Nevada County CoC,25-34,188
2024,CA-531,Nevada County CoC,35-44,216
2024,CA-531,Nevada County CoC,45-54,175
2024,CA-531,Nevada County CoC,55-64,165
2024,CA-531,Nevada County CoC,65+,108
2024,CA-531,Nevada County CoC,Under 18,196
2024,CA-531,Nevada County CoC,Unknown,13
2024,CA-600,Los Angeles County CoC,18-24,6810
2024,CA-600,Los Angeles County CoC,25-34,18275
2024,CA-600,Los Angeles County CoC,35-44,18421
2024,CA-600,Los Angeles County CoC,45-54,13742
2024,CA-600,Los Angeles County CoC,55-64,12403
2024,CA-600,Los Angeles County CoC,65+,6191
2024,CA-600,Los Angeles County CoC,Invalid,*
2024,CA-600,Los Angeles County CoC,Under 18,14810
2024,CA-600,Los Angeles County CoC,Unknown,2166
2024,CA-601,San Diego County CoC,18-24,1683
2024,CA-601,San Diego County CoC,25-34,3559
2024,CA-601,San Diego County CoC,35-44,4175
2024,CA-601,San Diego County CoC,45-54,3441
2024,CA-601,San Diego County CoC,55-64,3502
2024,CA-601,San Diego County CoC,65+,1789
2024,CA-601,San Diego County CoC,Under 18,4602
2024,CA-601,San Diego County CoC,Unknown,132
2024,CA-602,Orange County CoC,18-24,1085
2024,CA-602,Orange County CoC,25-34,2907
2024,CA-602,Orange County CoC,35-44,3248
2024,CA-602,Orange County CoC,45-54,2641
2024,CA-602,Orange County CoC,55-64,2586
2024,CA-602,Orange County CoC,65+,1223
2024,CA-602,Orange County CoC,Under 18,3103
2024,CA-602,Orange County CoC,Unknown,2713
2024,CA-603,Santa Barbara County CoC,18-24,329
2024,CA-603,Santa Barbara County CoC,25-34,526
2024,CA-603,Santa Barbara County CoC,35-44,618
2024,CA-603,Santa Barbara County CoC,45-54,550
2024,CA-603,Santa Barbara County CoC,55-64,567
2024,CA-603,Santa Barbara County CoC,65+,323
2024,CA-603,Santa Barbara County CoC,Invalid,*
2024,CA-603,Santa Barbara County CoC,Under 18,1028
2024,CA-603,Santa Barbara County CoC,Unknown,36
2024,CA-604,Kern County CoC,18-24,647
2024,CA-604,Kern County CoC,25-34,1170
2024,CA-604,Kern County CoC,35-44,1419
2024,CA-604,Kern County CoC,45-54,1070
2024,CA-604,Kern County CoC,55-64,933
2024,CA-604,Kern County CoC,65+,351
2024,CA-604,Kern County CoC,Under 18,1162
2024,CA-606,Long Beach CoC (Los Angeles County),18-24,320
2024,CA-606,Long Beach CoC (Los Angeles County),25-34,998
2024,CA-606,Long Beach CoC (Los Angeles County),35-44,1234
2024,CA-606,Long Beach CoC (Los Angeles County),45-54,1002
2024,CA-606,Long Beach CoC (Los Angeles County),55-64,1070
2024,CA-606,Long Beach CoC (Los Angeles County),65+,582
2024,CA-606,Long Beach CoC (Los Angeles County),Under 18,404
2024,CA-606,Long Beach CoC (Los Angeles County),Unknown,69
2024,CA-607,Pasadena CoC (Los Angeles County),18-24,93
2024,CA-607,Pasadena CoC (Los Angeles County),25-34,222
2024,CA-607,Pasadena CoC (Los Angeles County),35-44,222
2024,CA-607,Pasadena CoC (Los Angeles County),45-54,188
2024,CA-607,Pasadena CoC (Los Angeles County),55-64,235
2024,CA-607,Pasadena CoC (Los Angeles County),65+,120
2024,CA-607,Pasadena CoC (Los Angeles County),Under 18,183
2024,CA-607,Pasadena CoC (Los Angeles County),Unknown,24
2024,CA-608,Riverside County CoC,18-24,760
2024,CA-608,Riverside County CoC,25-34,2066
2024,CA-608,Riverside County CoC,35-44,2045
2024,CA-608,Riverside County CoC,45-54,1374
2024,CA-608,Riverside County CoC,55-64,1182
2024,CA-608,Riverside County CoC,65+,627
2024,CA-608,Riverside County CoC,Invalid,*
2024,CA-608,Riverside County CoC,Under 18,3525
2024,CA-608,Riverside County CoC,Unknown,92
2024,CA-609,San Bernardino County CoC,18-24,507
2024,CA-609,San Bernardino County CoC,25-34,1080
2024,CA-609,San Bernardino County CoC,35-44,1144
2024,CA-609,San Bernardino County CoC,45-54,823
2024,CA-609,San Bernardino County CoC,55-64,759
2024,CA-609,San Bernardino County CoC,65+,402
2024,CA-609,San Bernardino County CoC,Under 18,2260
2024,CA-609,San Bernardino County CoC,Unknown,41
2024,CA-611,Ventura County CoC,18-24,198
2024,CA-611,Ventura County CoC,25-34,331
2024,CA-611,Ventura County CoC,35-44,492
2024,CA-611,Ventura County CoC,45-54,480
2024,CA-611,Ventura County CoC,55-64,593
2024,CA-611,Ventura County CoC,65+,343
2024,CA-611,Ventura County CoC,Invalid,*
2024,CA-611,Ventura County CoC,Under 18,417
2024,CA-611,Ventura County CoC,Unknown,27
2024,CA-612,Glendale CoC (Los Angeles County),18-24,42
2024,CA-612,Glendale CoC (Los Angeles County),25-34,97
2024,CA-612,Glendale CoC (Los Angeles County),35-44,101
2024,CA-612,Glendale CoC (Los Angeles County),45-54,88
2024,CA-612,Glendale CoC (Los Angeles County),55-64,118
2024,CA-612,Glendale CoC (Los Angeles County),65+,76
2024,CA-612,Glendale CoC (Los Angeles County),Under 18,125
2024,CA-613,Imperial County CoC,18-24,121
2024,CA-613,Imperial County CoC,25-34,170
2024,CA-613,Imperial County CoC,35-44,122
2024,CA-613,Imperial County CoC,45-54,66
2024,CA-613,Imperial County CoC,55-64,58
2024,CA-613,Imperial County CoC,65+,45
2024,CA-613,Imperial County CoC,Invalid,*
2024,CA-613,Imperial County CoC,Under 18,820
2024,CA-613,Imperial County CoC,Unknown,*
2024,CA-614,San Luis Obispo County CoC,18-24,207
2024,CA-614,San Luis Obispo County CoC,25-34,445
2024,CA-614,San Luis Obispo County CoC,35-44,558
2024,CA-614,San Luis Obispo County CoC,45-54,437
2024,CA-614,San Luis Obispo County CoC,55-64,363
2024,CA-614,San Luis Obispo County CoC,65+,189
2024,CA-614,San Luis Obispo County CoC,Under 18,810
2024,CA-614,San Luis Obispo County CoC,Unknown,22
